Id_bien;Id_lieu;No_voie;Voie;Total_piece;Surface_carrez;Surface_local;Type local
9797;0710;14;RUE DE LA VALETTE;3;75.33;73;Appartement
9798;0710;1;PL DE LA LIBERTE;3;58.13;58;Appartement
9799;0710;18;RUE DE FONTANES;3;82.44;86;Appartement
9800;0710;19;PL DES CORDELIERS;3;79.1;70;Appartement
9801;07102;55;RUE AUGUSTE RENOIR;5;96.75;96;Maison
9802;07201;5651;RUE DES BRASSERIES;3;90.9;90;Appartement
9803;10333;22;RUE JULES DIDIER;4;73.98;71;Appartement
9804;132;305;CHE ESPRIT JULIEN;3;59.65;60;Appartement
9805;137;4;PL D AMONT;3;85.15;110;Appartement
9806;1328;584;AV D ALSACE;3;60.9;59;Appartement
9807;1328;1691;CHE DES SEVERIERS;3;66.1;67;Appartement
9808;13212;36;AV DE SAINT BARNABE;3;55.95;48;Appartement
9809;13213;31;PARC DES VIEUX CYPRES;4;77.3;68;Maison
9810;13213;112;RUE ALPHONSE DAUDET;2;52.76;50;Appartement
9811;13214;70;AV CLAUDE MONET;3;66.11;65;Appartement
9812;13215;188;AV ROGER SALENGRO;2;38.86;33;Appartement
9813;1628;12;RUE DU DOCTEUR MESLIER;4;99.85;104;Appartement
9814;1833;17;RUE HENRI SELLIER;1;14.38;19;Appartement
9815;18197;22;PL DU MARCHE;2;55.17;54;Appartement
9816;22186;1;RUE DU PONT NEUF;2;28.79;33;Appartement
9817;2556;39;RUE DU VERNOIS;4;65.99;67;Appartement
9818;25578;2;RUE DU COLLEGE;3;75.9;72;Appartement
9819;2658;5;AV DES BRUYERES;5;102.62;102;Appartement
9820;26281;2;RUE VICTOR BOIRON;3;60.66;57;Appartement
9821;26281;28;QUAI CHOPIN;2;48.15;48;Appartement
9822;27119;1;RUE DU BOIS;4;134.13;100;Maison
9823;2919;53;RUE DU DOURJACQ;2;42.39;42;Appartement
9824;2919;13;RUE FREGATE LA THETIS;4;66.35;64;Appartement
9825;2A4;12;CRS GRANDVAL;2;59;62;Appartement
9826;2A35;5168; L UOMO;2;44.02;45;Appartement
9827;2A228;5087; SORBELLA;4;91.51;96;Maison
9828;2A272;97;PL DE LA LIBERATION;3;57.61;55;Appartement
9829;30133;430;AV DU PALAIS DE LA MER;1;20.06;19;Appartement
9830;30133;368;AV JEAN JAURES;1;18.76;19;Appartement
9831;30189;1;RUE EMILE KAHN;5;78.76;79;Appartement
9832;31555;7;ALL GABRIELLE DE COIGNARD;1;20.99;21;Appartement
9833;3363;88;RUE DES SABLIERES;3;68.76;70;Appartement
9834;3363;96;RUE DE BELFORT;4;56.52;56;Appartement
9835;3363;13;RUE DU COUVENT;3;87.51;86;Appartement
9836;3363;4;RUE SAINT JOSEPH;1;44.96;44;Appartement
9837;3363;32;IMP SAINT AMAND;4;134.59;131;Appartement
9838;3380;2;RUE DES PROMENADES;3;55;64;Appartement
9839;33108;22;RUE ROUGET DE L ISLE;2;43.5;44;Appartement
9840;33119;9;RUE DU HUIT MAI 1945;5;92.6;90;Appartement
9841;33199;1;RUE ARMAND DANEY;2;50.61;50;Appartement
9842;33199;23;ALL DE LA NEYRA;4;57;57;Maison
9843;33281;20;IMP DE L EMAILLERIE;5;97.07;94;Maison
9844;33318;2;ALL PISSARRO;4;77.67;75;Appartement
9845;33522;5;RUE SALVADOR ALLENDE;1;20.03;21;Appartement
9846;33550;9001;RES SARCIGNAN;2;42.44;42;Appartement
9847;3479;1;RUE HAUTE DU PIOCH;3;66.03;65;Appartement
9848;34154;9001;AV COMTES DE MELGUEIL  CARNON;1;22.4;24;Appartement
9849;34172;35;RUE SAINT CLEOPHAS;3;67.48;67;Appartement
9850;34172;21;AV ROGER COUDERC;3;60.98;60;Appartement
9851;34301;27;RUE MONTMORENCY;3;47.25;55;Appartement
9852;34344;95;ALL DES COLVERTS;1;20.8;21;Appartement
9853;35287;255;RUE DE LA FOURBERIE;2;35.37;66;Appartement
9854;4046;372;RUE DES SABLES;2;40.64;43;Appartement
9855;40279;3;RUE DE LA PAIX;3;72.78;73;Appartement
9856;40287;205;RUE DU LAC EN BERNON;3;50;40;Appartement
9857;40310;2;ALL DES CHENES LIEGE;3;60.38;60;Appartement
9858;40317;52;AV DU GEN DE GAULLE;3;67.95;68;Appartement
9859;4295;7;RUE FERDINAND BUISSON;3;68.02;60;Appartement
9860;42279;4;RUE DU HUIT MAI;2;95;45;Appartement
9861;44109;12;RUE DE L ABBAYE;1;17.66;19;Appartement
9862;44109;104;RUE DU CORPS DE GARDE;3;64.57;64;Appartement
9863;45147;13;RUE HECTOR BERLIOZ;4;73.89;76;Appartement
9864;45315;21;RUE PORTE DE SOLOGNE;2;44.26;50;Appartement
9865;497;90;RUE SAUMUROISE;3;55.4;57;Appartement
9866;4990;22;RUE DU PORT;4;75.79;78;Appartement
9867;50147;6;PL DE LA POISSONNERIE;4;92.5;97;Appartement
9868;50502;211;RUE MAL JUIN;3;62.51;62;Appartement
9869;54184;25;RUE D'OZERAILLES RES.SQ.GALLE;3;56.66;56;Appartement
9870;54395;26;RUE JEAN LAMOUR;3;72.3;70;Appartement
9871;54395;2;PROM EMILIE DU CHATELET;3;98.21;101;Appartement
9872;54578;23;BD DOCTEUR CATTENOZ;4;113.35;110;Appartement
9873;56114;6080;CHEM DE PORT MARIA;3;56.05;58;Maison
9874;56121;9;RUE BEAUVAIS;1;20;20;Appartement
9875;59350;2;RUE VANTROYEN;4;67.2;67;Appartement
9876;59350;14;RUE D EMMERIN;1;25.88;26;Appartement
9877;59350;47;RUE FOURIER;3;70.2;75;Appartement
9878;59350;3;RUE RACINE;2;23.63;25;Appartement
9879;59512;203;RUE DE LILLE;3;63.17;63;Appartement
9880;59527;26;AV DU MARECHAL DE LATTRE;2;42.3;38;Appartement
9881;59527;68;RUE SAINTE HELENE;3;72.65;71;Appartement
9882;59599;11;RUE DES PEIGNEURS;2;57.72;53;Appartement
9883;59606;6;RUE DES ROYES;1;24.2;23;Appartement
9884;60509;51;RUE CHARLES LESCOT;3;79.87;91;Appartement
9885;63300;36;BD DESAIX;4;116.47;113;Appartement
9886;63430;42;AV BERANGER;3;53.94;54;Appartement
9887;6929;18;RUE DES GENETS;1;37.12;41;Appartement
9888;69142;5;RUE DU PENSIONNAT;2;33.02;35;Appartement
9889;69143;1;AV AUGUSTE WISSEL;2;45.79;44;Appartement
9890;69143;2;PL AMPERE;1;21.77;24;Appartement
9891;69168;673;CHE DE LA PLAGE;4;88.31;100;Appartement
9892;69233;6;RUE DE LA REPUBLIQUE;4;83.83;83;Maison
9893;69264;25;RUE STE CLAIRE;2;36.37;42;Appartement
9894;72181;9;AV PIERRE MENDES FRANCE;1;16.23;16;Appartement
9895;72181;67;AV FRANCOIS MITTERRAND;4;94.18;94;Appartement
9896;7456;82;PL EDMOND DESAILLOUD;1;20.39;21;Appartement
9897;75106;72;RUE D ASSAS;5;253.3;200;Appartement
9898;75108;31;RUE BOISSY D ANGLAS;2;37.9;37;Appartement
9899;75110;4;RUE MARTEL;2;37.11;38;Appartement
9900;75110;8;RUE MARIE ET LOUISE;2;21.15;22;Appartement
9901;75110;10;RUE LOUIS BLANC;1;28.52;28;Appartement
9902;75111;115;RUE OBERKAMPF;1;33.09;14;Appartement
9903;75111;19;RUE DES BLUETS;2;35.4;35;Appartement
9904;75112;40;RUE DU RENDEZ VOUS;4;93.11;92;Appartement
9905;75112;60;AV DU GAL MICHEL BIZOT;3;53.48;48;Appartement
9906;75114;10;PAS MONTBRUN;1;22.71;25;Appartement
9907;75114;177;BD BRUNE;1;45.12;44;Appartement
9908;75115;15;RUE DES MORILLONS;3;57.2;57;Appartement
9909;75115;6;RUE MIOLLIS;2;30.53;30;Appartement
9910;75115;109;BD DE GRENELLE;2;31.47;31;Appartement
9911;75115;4;RUE ROBERT DE FLERS;1;42.54;42;Appartement
9912;75116;93;RUE DE LA FAISANDERIE;1;33;32;Appartement
9913;75116;2;RUE DEBROUSSE;3;60.24;58;Appartement
9914;75117;14;RUE DU DOBROPOL;1;42.5;43;Appartement
9915;75117;17;AV DE CLICHY;1;70.17;61;Appartement
9916;75117;51;RUE DES BATIGNOLLES;2;36.42;33;Appartement
9917;75118;11;RUE SAINT LUC;3;57.45;58;Appartement
9918;75118;38;RUE STEPHENSON;1;21.83;22;Appartement
9919;75119;92;AV DE FLANDRE;1;30.32;27;Appartement
9920;75119;76;RUE DE CRIMEE;3;86.32;86;Appartement
9921;75120;343;RUE DES PYRENEES;1;21.52;21;Appartement
9922;75120;31;RUE DU CLOS;2;22.7;23;Appartement
9923;76351;31;BD AMIRAL MOUCHEZ;2;67.73;67;Appartement
9924;76351;195;BD FRANCOIS 1ER;3;53.21;56;Appartement
9925;76599;601;RTE DE LYONS;2;43.55;42;Appartement
9926;77153;67;AV DU MARECHAL LECLERC;2;40.8;40;Appartement
9927;77249;36;RUE DU LYS;4;97.29;82;Maison
9928;77305;34;RUE DES CHESNOIS;4;77.88;78;Appartement
9929;77337;4;CRS DU BUISSON;3;58.4;60;Appartement
9930;77390;17;AV DU MAL FOCH;2;32.32;36;Appartement
9931;77390;8;AV DU GEN LECLERC;1;40.75;35;Appartement
9932;78190;1;RUE DE L ILE;2;22.95;22;Appartement
9933;78224;10;RES DES PLANTES;4;65.51;65;Maison
9934;78297;6;BD DU CHATEAU;1;18.82;19;Appartement
9935;78322;2;ALL DE VILVERT;3;62.61;60;Appartement
9936;78358;126;AV GENERAL DE GAULLE;2;67.35;67;Appartement
9937;78383;29;RUE DE BRIE;2;49.08;48;Appartement
9938;78401;6;RUE DES RUELLES;3;10.78;27;Appartement
9939;78517;8;RUE ANTOINETTE VERNES;3;70.94;73;Appartement
9940;78551;31;RUE DU VIEUX MARCHE;2;27.98;27;Appartement
9941;78586;30;RUE DE SAINT EXUPERY;5;109.68;100;Appartement
9942;78646;21;RUE MONTBAURON;3;45.93;63;Appartement
9943;80368;2;PL JEAN JAURES;2;41.2;45;Appartement
9944;80524;4;RLE DES FILLES;5;121.2;102;Maison
9945;8319;558;CHE DE LA MER;2;33.98;34;Appartement
9946;83118;360;AV AURELIENNE;1;24;22;Appartement
9947;83126;220;AV NOEL VERLAQUE;4;61;62;Appartement
9948;83153;9001;RES DU PIN ROLLAND;2;31.75;32;Appartement
9949;847;2;RUE MAURICE UTRILLO;2;44.12;44;Appartement
9950;84106;50;AV JEAN JAURES;2;36.4;37;Appartement
9951;8785;32;RUE DU CONSULAT;3;60.01;60;Appartement
9952;8785;11;PL DES BANCS;2;66.55;67;Appartement
9953;91215;11;AV DU MARECHAL NEY;5;98.47;98;Appartement
9954;91223;16;RUE DE CHARPEAUX;2;37;37;Appartement
9955;91272;12;RUE DU VALLON;2;62.5;52;Appartement
9956;91377;14;CHE DE LA VIEILLE VIGNE;3;71.31;72;Appartement
9957;91386;1;RUE LA FONTAINE;4;75.64;75;Appartement
9958;91405;36;RUE DE LA CHAPELLE ST BLAISE;4;93.59;93;Maison
9959;91477;8;RUE PIERRE GILLES DE GENNES;5;91.34;91;Appartement
9960;91521;2;AV GAMBETTA;2;54;52;Appartement
9961;91521;30;RUE DU CHATEAU D'EAU;3;61.47;58;Appartement
9962;91552;16;RUE DU DOCTEUR LOUIS BABIN;4;71.88;72;Appartement
9963;91570;18;RUE BIZET;5;106.11;106;Appartement
9964;91589;33;RUE HENRI DUNANT;1;48.29;47;Appartement
9965;91645;6;RES CLOS DE VERRIERES;4;73.14;74;Appartement
9966;91661;2;RUE DES PIVOINES;3;62.55;63;Appartement
9967;922;210;RUE DES RABATS;2;36.98;41;Appartement
9968;924;54;RUE HENRI POINCARE;4;80;80;Appartement
9969;927;4;ALL ANATOLE FRANCE;2;48.31;48;Appartement
9970;9212;6;IMP BELLEVUE;2;34.79;38;Appartement
9971;9220;33;AV DE VERDUN;3;66.23;80;Appartement
9972;9226;27;BD DE VERDUN;3;66.28;68;Appartement
9973;9226;40;AV PASTEUR;4;78.07;77;Appartement
9974;9233;2;RUE DU DOCTEUR DEBAT;3;71.86;75;Appartement
9975;9233;53;RUE JEAN MERMOZ;1;28.77;26;Appartement
9976;9240;21;RUE D ESTIENNE D ORVES;2;45;45;Appartement
9977;9249;9;RUE DE LA VANNE;4;69.78;68;Appartement
9978;9250;9;RUE HENRI BARBUSSE;2;43.19;30;Appartement
9979;9273;81;RUE CARNOT;1;13;12;Appartement
9980;9275;2;AV VICTOR HUGO;3;69.1;73;Appartement
9981;931;1;CHE DU MARCREUX;3;59.49;59;Appartement
9982;936;11;RUE ANTOINE PANIER;2;43.9;46;Appartement
9983;9333;1;RUE DES FOUGERES;3;48.89;50;Appartement
9984;9348;71;RUE DES SORINS;1;19.82;20;Appartement
9985;9349;2;AV PAUL DOUMER;5;102.37;103;Appartement
9986;9351;3;RUE DE REIMS;4;79.28;80;Appartement
9987;9359;190;AV ELISEE RECLUS;1;26.3;26;Appartement
9988;9361;7;RUE DU CPT SOYER;2;26.02;25;Appartement
9989;9362;1;PL GEN DE GAULLE;2;49.85;49;Appartement
9990;9371;1;ALL MARYSE HILSZ;3;67.58;65;Appartement
9991;9374;75;AV DU GEN CHARLES DE GAULLE;3;71.37;71;Appartement
9992;9377;18;RUE DES CAPUCINES;2;34.9;35;Appartement
9993;942;73;RUE DE CHARENTON;1;34.21;25;Appartement
9994;942;9;RUE EMILE GOEURY;1;23.57;24;Appartement
9995;9418;37;QUAI CARRIERES;3;66.75;67;Appartement
9996;9428;12;RUE DE LA PLUMERETTE;3;57.21;56;Appartement
9997;9433;23;RUE MAUCONSEIL;4;66.02;66;Appartement
9998;9438;2;RUE DE LA BERGERE;4;86.87;86;Appartement
9999;9438;71;BD PAUL VAILLANT COUTURIER;3;51.49;50;Appartement
10000;9444;5;RUE DES HERBAGES DE SEZE;3;57.2;57;Appartement
10001;9458;72;AV LEDRU ROLLIN;2;22.44;24;Appartement
10002;9465;5;RES LES CLOSEAUX;4;66.51;70;Appartement
10003;9465;36;AV LUCIEN GRELINGER;2;39.48;38;Appartement
10004;9467;2;RUE DE L ABBE POUCHARD;1;30.27;29;Appartement
10005;9468;50;AV DE LA LIBERATION;2;49.26;48;Appartement
10006;9480;112;BD DE LA LIBERATION;3;53.04;47;Appartement
10007;9480;36;RUE JEAN MOULIN;1;16.38;15;Appartement
10008;9552;32;RUE EDOUARD BOURCHY;2;30.28;29;Appartement
10009;95203;6;RUE HENRI DUNANT;4;75;70;Maison
10010;95268;4;RUE JEAN GOUJON;3;73.47;70;Appartement
10011;95306;19;RUE AUX PERLES;2;38.83;38;Appartement
10012;95313;4;ALL DU PALLADIO;2;39.15;39;Appartement
10013;95424;3;RUE AUGUSTE RENOIR;3;58.51;58;Appartement
10014;95424;1;RUE DU PLESSIS BOUCHARD;3;67.56;67;Appartement
10015;95539;78;RUE DE LA PLANCHETTE;3;77.99;75;Appartement
10016;95539;31;RUE DE PARIS;4;67.22;64;Maison
10017;95572;12;QUAI DU HALAGE;1;25.25;29;Appartement
10018;95641;;RUE PIERRE CURIE;1;23.05;23;Appartement
10019;974415;2;RUE JACQUOT;2;49.58;50;Appartement
10020;01153;923;RTE DE MURY;4;99.39;86;Maison
10021;01210;541;RUE DES MONTS JURA;2;51.99;56;Appartement
10022;0494;7023; LES HAUTES PLAINES;1;27.22;27;Appartement
10023;0523;11;RUE PASTEUR;4;78.84;78;Appartement
10024;064;882;CHE DE RABIAC ESTAGNOL;3;68.61;68;Appartement
10025;0630;158;CHE GARIBONDY;2;36.27;37;Appartement
10026;0630;9999;AV GEORGES POMPIDOU;3;65.75;66;Appartement
10027;0685;6;RUE DU CHERCHE MIDI;2;50.03;50;Appartement
10028;0688;98;AV VALROSE;2;42.14;46;Appartement
10029;06150;181;CHE DES OLIVIERS;4;96.58;91;Maison
10030;06155;736;CD 135;4;115.11;100;Maison
10031;0710;20;AV DE L EUROPE;4;83.6;82;Appartement
10032;10387;115;AV PIERRE BROSSOLETTE;1;21.08;20;Appartement
10033;10387;6;RUE MARCELLIN BERTHELOT;2;45.88;35;Maison
10034;11262;19;RUE DU BEFFROI;1;25.65;21;Appartement
10035;11262;477;RES BALCONS D L MEDITERRANEE 2;2;21.02;26;Appartement
10036;11262;40;RUE DE LA CORNICHE;2;74.36;74;Maison
10037;135;9001;RES LES LAVANDES;5;88.47;92;Appartement
10038;135;9291; LES CREISSAUDS OUEST;4;95.78;96;Appartement
10039;1328;82;RUE PORTALIS;4;75.72;75;Appartement
10040;1328;250;CHE ARENE CROS;2;20.78;20;Appartement
10041;13201;44;RUE DU COQ;3;71.65;71;Appartement
10042;13201;13;RUE GLANDEVES;1;27.12;28;Appartement
10043;13201;70;RUE CURIOL;2;23.73;34;Appartement
10044;13202;22;RUE PORTE BAUSSENQUE;2;64.16;59;Appartement
10045;13202;28;RUE DE LA LOGE;4;96.2;105;Appartement
10046;13202;55;RUE DE FORBIN;1;38.43;14;Appartement
10047;13204;68;BD ROUGIER;2;27.72;30;Appartement
10048;13205;67;RUE STE CECILE;2;41.04;44;Appartement
10049;13208;11;PARC JEAN MERMOZ;5;121.66;113;Appartement
10050;13208;46;RUE DES MOUSSES;1;28.86;29;Appartement
10051;13209;391;BD ROMAIN ROLLAND;4;61.1;61;Appartement
10052;13211;16;TRA DE LA DOMINIQUE;3;68.4;67;Appartement
10053;13211;79;BD DE LA POMME;4;79.74;81;Appartement
10054;14715;8;RUE PAUL BESSON;2;40.87;40;Appartement
10055;14715;35;AV DU PT J F KENNEDY;2;41.76;42;Appartement
10056;17299;67;AV CHARLES DE GAULLE;2;43.16;43;Appartement
10057;1815;24;RUE SAINTE ANNE;1;30.05;30;Appartement
10058;22106;2;RUE DU PETIT CLOS;2;44.28;43;Appartement
10059;22278;2;RUE FREDERIC LE GUYADER;4;89.93;90;Appartement
10060;2658;4;ALL DES FREGATES;5;131.02;113;Maison
10061;2658;4;AV JEAN MOULIN;2;46.78;47;Appartement
10062;2658;12;ALL DES NIDS;5;92.45;90;Maison
10063;26116;9002;PL DU CHAMPS DE MARS;3;275;61;Appartement
10064;26362;7;RUE ANDRE LACROIX;1;26.42;29;Appartement
10065;26362;71;AV DE LA MARNE;3;57.8;60;Appartement
10066;27229;9;RUE DE PANAMA;3;48.76;52;Appartement
10067;28134;4;RUE PORTE CHARTRAINE;1;24.2;25;Appartement
10068;28140;28;RUE ALFRED MANCEAU;3;78.47;79;Appartement
10069;2919;27;RUE TURENNE;2;59.58;67;Appartement
10070;2A4;2;PARC BERTHAULT LES DRAGONNIERS;2;53.75;56;Appartement
10071;3011;595;BD DU MIDI;3;53.55;56;Appartement
10072;3062;3;RUE DE L ECOLE;3;31;68;Appartement
10073;30133;173;RUE D ESTIENNE D ORVES;1;25.97;26;Appartement
10074;30166;12;RUE DES PROVENCALES;2;38.79;42;Appartement
10075;31555;16;PL ROGUET;1;24.63;25;Appartement
10076;31555;26;RUE CERVANTES;4;74.88;74;Appartement
10077;31555;10;RUE PAUL VERLAINE;3;51.75;52;Appartement
10078;339;33;BD MARECHAL LECLERC;2;34.04;34;Appartement
10079;3311;59;BD DE L AERIUM;2;40.63;40;Maison
10080;3339;45;RUE DES MURIERS;2;56.46;50;Appartement
10081;3339;290;BD JEAN JACQUES BOSC;4;110.86;110;Appartement
10082;3363;8;RUE MALBEC;3;68.75;69;Appartement
10083;3363;169;RUE NAUJAC;2;52.41;59;Appartement
10084;3369;2;RUE DES GIRONDINS;3;57.99;58;Appartement
10085;3396;24;RUE RACINE;1;23.6;22;Appartement
10086;33167;9000;CHE DES PLATEAUX;2;41.95;42;Appartement
10087;33192;243;CRS DU GENERAL DE GAULLE;2;22.21;32;Appartement
10088;33199;8;AV MAL DE LATTRE DE TASSIGNY;2;38.18;38;Appartement
10089;33236;41;AV EST CAP FERRET;1;29.91;26;Appartement
10090;33273;66;AV COL PIERRE BOURGOIN;2;35.22;34;Appartement
10091;33281;2;SQ DES BOSQUETS;3;63.08;62;Appartement
10092;33281;81;AV ARISTIDE BRIAND;3;68.08;68;Appartement
10093;33422;101;RUE DE CHANTEGRIVE;3;55.01;55;Appartement
10094;33506;6;RUE DES JARDINIERS;3;54.17;55;Appartement
10095;33514;23;AV DE LA PTE DE GRAVE;1;21.96;24;Appartement
10096;33527;32;RUE DU PORT;2;25;26;Appartement
10097;33550;13;RUE MAURIAC;4;77.94;100;Maison
10098;34172;14;AV EMILE DIACON;1;22.88;22;Appartement
10099;34172;4;RUE RIGAUD;3;78.26;83;Appartement
10100;34288;22;RUE DU VIDOURLE;2;48.55;52;Appartement
10101;34301;19;RUE LAZARE CARNOT;2;22.32;32;Appartement
10102;34301;45;RUE HENRI BARBUSSE;2;31.31;30;Appartement
10103;34301;21;RUE DES PINS;5;105.13;82;Maison
10104;3566;8;RUE CALARASI;3;62.06;62;Appartement
10105;35152;15;RUE DES ECOLES;2;44.66;45;Appartement
10106;35204;2;RUE DU CLOS TINEL;2;45.25;45;Appartement
10107;35206;3;RUE HANNAH ARENDT;2;43.58;44;Appartement
10108;35238;20;RUE DE LA VISITATION;1;10.41;15;Appartement
10109;35256;2;PL DU CENTRE;1;32.3;30;Appartement
10110;35288;2;RUE DES 6 FR RUELLAN;3;4936;52;Appartement
10111;35288;46;BD DES DEPORTES;1;18.94;19;Appartement
10112;37195;28;RUE DE LA PARMENTIERE;3;52.52;52;Appartement
10113;37261;47;RUE AUGUSTE COMTE;2;54.66;65;Appartement
10114;37261;9;RUE DE LA LAMPROIE;1;36.06;37;Appartement
10115;38185;58;BD MAL FOCH;3;63.24;60;Appartement
10116;38185;35;CHE MENEY;3;63.48;63;Appartement
10117;39478;11;BD BELLEVUE;3;118.03;82;Appartement
10118;4088;27;RUE DE LA CROIX BLANCHE;1;25.05;27;Appartement
10119;4088;56;AV GEORGES CLEMENCEAU;1;20.27;21;Appartement
10120;40187;14;RES LES MOTELS DU GOLF;2;22.15;23;Appartement
10121;40273;1955;AV DU QUARTIER NEUF;2;46.86;47;Appartement
10122;40296;9001;AV CHAMBRELENT;2;29.93;30;Appartement
10123;40317;18;AV LAHARIE;4;97.01;96;Maison
10124;4211;33;RUE DU HUIT MAI;1;29.61;30;Appartement
10125;4271;4;BD DES ETINES;3;64.61;63;Appartement
10126;42207;3;AV SADI CARNOT;2;63.75;65;Appartement
10127;42299;38;RUE DE LA VERDIERE;3;55.2;54;Appartement
10128;4420;15;RUE COMMUNE DE PARIS 1871;5;85.9;85;Appartement
10129;4455;9;AV DES ROSEAUX;2;37.31;37;Appartement
10130;44109;4;RUE JULES LAUNAY;2;34.43;35;Appartement
10131;44109;2;ALL DES PINSONS;2;59.3;59;Appartement
10132;44125;4;ALL DU PARC DE GUMBRASSE;3;48.26;56;Maison
10133;44132;27;AV BOULANGER;1;21.79;13;Appartement
10134;45234;3;RUE VIEILLE LEVEE;3;49.58;31;Appartement
10135;45285;123;RUE GAMBETTA;4;64.86;64;Appartement
10136;47324;1;ALL MONTLABOUR;3;80.83;82;Maison
10137;497;2;RUE LIONNAISE;3;61.17;75;Appartement
10138;497;16;RUE GARNIER;1;22.85;22;Appartement
10139;50218;43;RUE COURAYE;1;28;28;Appartement
10140;51152;2;RUE GEORGES LEGROS;4;103.57;127;Appartement
10141;51454;2;ALL CLAUDE MONET;2;48.21;48;Appartement
10142;53130;19;RUE DE LA MUTUALITE;2;62.25;56;Appartement
10143;54395;67;RUE GABRIEL MOUILLERON;3;51.86;51;Appartement
10144;54431;57;RUE DU VINGT SIXIEME BCP;5;134.3;134;Appartement
10145;567;3;RUE LOUIS BILLET;2;42;41;Appartement
10146;5655;2;RUE PASTEUR;2;45.34;44;Appartement
10147;5698;55;RUE ALFRED DE MUSSET;5;87.3;71;Appartement
10148;56114;6080;CHEM DE PORT MARIA;2;32.71;32;Maison
10149;56186;3;RUE DES RAMANDEUSES;2;33;39;Appartement
10150;56262;34;RUE EDOUARD HERRIOT;3;73.56;75;Appartement
10151;59350;110;RUE DU CHEVALIER FRANCAIS;4;90.34;89;Appartement
10152;59350;1;PL VANHOENACKER;1;23.71;23;Appartement
10153;59512;39;RUE CLAUDE LORRAIN;4;235.39;229;Appartement
10154;59527;102;RUE DE LILLE;2;38.64;35;Appartement
10155;6968;34;RUE DE LA REPUBLIQUE;1;16.17;16;Appartement
10156;6989;3;IMP DES GDES TERRES;3;63.17;62;Appartement
10157;6991;3;PL HENRI BARBUSSE;3;69.7;67;Appartement
10158;69100;37;RUE DAISY GEORGES MARTIN;5;128.76;134;Appartement
10159;69152;184;RUE DES MARTYRS DE LA LIBERATI;3;65.96;65;Appartement
10160;69297;51;RUE DE CHASSAGNE;6;119.74;119;Appartement
10161;69381;2;RUE AUDRAN;1;44.96;35;Appartement
10162;69382;9;RUE FERRANDIERE;1;35.51;33;Appartement
10163;69382;23;RUE GILIBERT;1;18.62;18;Appartement
10164;69385;2;RUE SAINT JEAN;3;68.18;68;Appartement
10165;72181;149;RUE DES MAILLETS;2;45.44;44;Appartement
10166;75101;13;RUE DE LA GRANDE TRUANDERIE;1;17.59;19;Appartement
10167;75101;5;RUE DES PYRAMIDES;3;53.35;67;Appartement
10168;75101;23;RUE DE RICHELIEU;1;15.21;19;Appartement
10169;75102;3;PAS LEMOINE;1;37.9;36;Appartement
10170;75107;5;RUE DE L UNIVERSITE;3;60.3;58;Appartement
10171;75107;33;AV DE LA MOTTE PICQUET;5;92.71;95;Appartement
10172;75108;235;RUE DU FAUBOURG SAINT HONORE;1;21.26;23;Appartement
10173;75109;7;RUE SAINT LAZARE;6;46.4;146;Appartement
10174;75110;62;RUE DU FBG SAINT DENIS;1;19.14;24;Appartement
10175;75110;89;QUAI DE VALMY;1;10.52;20;Appartement
10176;75112;148;AV DAUMESNIL;2;25.58;23;Appartement
10177;75112;31;RUE DE REUILLY;3;41.58;45;Appartement
10178;75113;10;RUE PHILIBERT LUCOT;2;69.18;70;Appartement
10179;75114;4;RUE MAURICE LOEWY;1;15.81;18;Appartement
10180;75114;14;RUE DU LOING;1;31.72;18;Appartement
10181;75115;22;RUE DES VOLONTAIRES;2;36.41;24;Appartement
10182;75115;26;AV FELIX FAURE;4;67.41;67;Appartement
10183;75115;142;RUE DE JAVEL;3;52.11;55;Appartement
10184;75116;33;AV THEOPHILE GAUTIER;4;95.94;94;Appartement
10185;75117;42;RUE DAUTANCOURT;2;40.23;40;Appartement
10186;75118;9;RUE CHAPPE;1;11.27;11;Appartement
10187;75118;112;RUE DE CLIGNANCOURT;2;44.6;44;Appartement
10188;75118;39;RUE STEPHENSON;3;79.56;79;Appartement
10189;75119;11;RUE ARMAND CARREL;2;30.17;32;Appartement
10190;75119;9;RUE BOURET;2;24.4;24;Appartement
10191;75120;12;RUE DES ENVIERGES;1;22.68;22;Appartement
10192;75120;90;RUE HAXO;1;14.45;15;Appartement
10193;75120;23;RUE LE BUA;3;51.35;56;Appartement
10194;76255;6;AV DE LA GARE;3;84.2;84;Appartement
10195;76351;12;PL MAURICE BLARD;1;147.9;18;Appartement
10196;76351;74;RUE FRANCOIS MAZELINE;3;37.66;73;Appartement
10197;76447;22;RUE OSCAR GERMAIN;3;47.7;42;Appartement
10198;7714;9001;RES DU PRIEURE;3;52.45;51;Appartement
10199;77284;38;RUE DE LA CRECHE;2;54.59;53;Appartement
10200;77305;10;RUE EMILE ZOLA;1;22.9;20;Appartement
10201;77312;5;RUE DES COURLUS;3;63.11;65;Appartement
10202;77407;46;AV DE FONTAINEBLEAU;2;38;37;Appartement
10203;77441;6;DOM DE CLAIRBOIS;3;64.92;65;Maison
10204;77468;23;ALL DU VIVIER;4;94.05;82;Maison
10205;77514;5;AV DES CHENES;3;63.7;64;Appartement
10206;7892;2;RES TROIS FORETS;4;72.86;73;Appartement
10207;78466;13;IMP IMPASSE DE BETHEMONT;4;88.68;89;Maison
